"","X","subject","educ86","twoyr","female","black","hispanic","bytest","dadmiss","dadvoc","dadsome","dadcoll","mommiss","momvoc","momsome","momcoll","fincome","fincmiss","ownhome","perwhite","urban","cue80","stypc80","stwmfg80","tuition2","tuition4","dist2yr","dist4yr","region_midwest","region_south","region_west","nearer2yr","dad.educ","mom.educ","region","race.ethnicity","outcome","treatment"
"1542",1542,3961,16,0,0,0,0,55.16,0,1,0,0,0,0,0,0,62000,0,1,88,0,6.3,10721,916.86,1016.17,1016.17,10,10,1,0,0,FALSE,"Voc","High School","Midwest","White/Other",16,0
"1543",1543,3962,16,0,1,0,0,60.27,0,0,0,0,0,0,0,0,22500,0,1,88,0,6.3,10721,916.86,1016.17,1016.17,10,10,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1544",1544,3963,13,0,1,1,0,57.37,1,0,0,0,0,0,0,0,3500,0,1,88,0,6.3,10721,916.86,1016.17,1016.17,10,10,1,0,0,FALSE,"Missing","High School","Midwest","Black",13,0
"1545",1545,3965,15,0,1,0,0,55.83,0,0,0,1,0,0,0,1,31500,0,1,98,0,6.1,11841,353.35,713.63,713.63,10,10,0,0,1,FALSE,"College Grad","College Grad","West","White/Other",15,0
"1546",1546,3967,17,0,1,0,0,56.1,0,0,0,1,0,0,1,0,22500,0,0,98,0,6.1,11841,353.35,713.63,713.63,10,10,0,0,1,FALSE,"College Grad","Some College","West","White/Other",17,0
"1547",1547,3969,13,0,1,0,0,58.5,0,0,0,1,0,0,0,1,14000,0,1,98,0,6.1,11841,353.35,713.63,713.63,10,10,0,0,1,FALSE,"College Grad","College Grad","West","White/Other",13,0
"1548",1548,3970,14,0,0,0,0,62.65,0,0,0,1,0,0,0,1,18000,0,1,98,0,6.1,11841,353.35,713.63,713.63,10,10,0,0,1,FALSE,"College Grad","College Grad","West","White/Other",14,0
"1549",1549,3972,16,0,0,0,0,60.24,0,0,0,1,0,0,0,1,62000,0,1,98,0,6.1,11841,353.35,713.63,713.63,10,10,0,0,1,FALSE,"College Grad","College Grad","West","White/Other",16,0
"1550",1550,3973,13,0,0,0,0,63.14,0,0,0,1,0,0,0,1,18000,0,0,98,0,6.1,11841,353.35,713.63,713.63,10,10,0,0,1,FALSE,"College Grad","College Grad","West","White/Other",13,0
"1551",1551,3974,16,0,1,0,0,61.51,0,0,0,1,0,0,0,1,62000,0,1,98,0,6.1,11841,353.35,713.63,713.63,10,10,0,0,1,FALSE,"College Grad","College Grad","West","White/Other",16,0
"1552",1552,3976,14,0,0,0,0,64.97,0,0,0,1,0,0,0,1,62000,0,1,98,0,6.1,11841,353.35,713.63,713.63,10,10,0,0,1,FALSE,"College Grad","College Grad","West","White/Other",14,0
"1553",1553,3979,14,0,1,0,0,58.35,0,0,0,1,0,0,1,0,22500,0,1,98,0,6.1,11841,353.35,713.63,713.63,10,10,0,0,1,FALSE,"College Grad","Some College","West","White/Other",14,0
"1554",1554,3981,13,0,0,0,0,62.36,0,0,0,1,1,0,0,0,14000,0,1,97,1,5.2,8977,7.33,135.1,655.89,30,15,0,1,0,FALSE,"College Grad","Missing","South","White/Other",13,0
"1555",1555,3983,17,0,0,0,0,57.69,0,0,0,1,0,0,0,1,22500,0,1,97,1,5.2,8977,7.33,135.1,655.89,30,15,0,1,0,FALSE,"College Grad","College Grad","South","White/Other",17,0
"1556",1556,3986,16,0,1,0,0,57.62,0,0,0,0,0,0,0,1,9500,0,1,99,0,7.2,9279,7.35,509.24,751.73,20,1,0,1,0,FALSE,"High School","College Grad","South","White/Other",16,0
"1557",1557,3987,15,0,1,0,0,55.92,0,0,0,0,0,1,0,0,18000,0,1,99,0,7.2,9279,7.35,509.24,751.73,20,1,0,1,0,FALSE,"High School","Voc","South","White/Other",15,0
"1558",1558,3988,17,0,0,0,0,63.67,0,0,0,0,0,0,0,0,9500,0,1,99,0,7.2,9279,7.35,509.24,751.73,20,1,0,1,0,FALSE,"High School","High School","South","White/Other",17,0
"1559",1559,3989,17,0,1,0,0,67.92,0,0,0,1,0,0,0,1,62000,0,1,94,0,4.4,11599,8.09,600.46,889.15,6,12,0,0,0,TRUE,"College Grad","College Grad","East","White/Other",17,0
"1560",1560,3990,16,0,1,0,0,68.66,0,0,0,1,0,0,0,1,62000,0,1,94,0,4.4,11599,8.09,600.46,889.15,6,12,0,0,0,TRUE,"College Grad","College Grad","East","White/Other",16,0
"1561",1561,3991,16,0,0,0,0,64.19,0,0,0,1,0,0,0,1,62000,0,1,94,0,4.4,11599,8.09,600.46,889.15,6,12,0,0,0,TRUE,"College Grad","College Grad","East","White/Other",16,0
"1562",1562,3992,15,0,1,0,0,63.29,0,0,0,1,0,0,1,0,62000,0,1,94,0,4.4,11599,8.09,600.46,889.15,6,12,0,0,0,TRUE,"College Grad","Some College","East","White/Other",15,0
"1563",1563,3993,16,0,1,0,0,68.3,0,0,0,1,0,0,0,1,62000,0,1,94,0,4.4,11599,8.09,600.46,889.15,6,12,0,0,0,TRUE,"College Grad","College Grad","East","White/Other",16,0
"1564",1564,3994,15,0,0,0,0,69.3,1,0,0,0,0,0,0,1,22500,0,1,95,0,4,10980,9.92,288.68,454.97,3,4,0,1,0,TRUE,"Missing","College Grad","South","White/Other",15,0
"1565",1565,3995,16,0,1,0,0,64.86,0,0,0,1,0,0,1,0,62000,0,1,95,0,4,10980,9.92,288.68,454.97,3,4,0,1,0,TRUE,"College Grad","Some College","South","White/Other",16,0
"1566",1566,3996,16,0,1,0,1,60.52,0,0,0,1,0,0,0,1,62000,0,1,95,0,4,10980,9.92,288.68,454.97,3,4,0,1,0,TRUE,"College Grad","College Grad","South","Hispanic",16,0
"1567",1567,3997,15,0,0,0,0,64.55,1,0,0,0,0,0,1,0,9500,0,0,92,0,7,11599,8.09,600.46,889.15,5,3,0,0,0,FALSE,"Missing","Some College","East","White/Other",15,0
"1568",1568,3998,16,0,0,0,0,61.61,0,0,0,0,0,1,0,0,31500,0,0,92,0,7,11599,8.09,600.46,889.15,5,3,0,0,0,FALSE,"High School","Voc","East","White/Other",16,0
"1569",1569,3999,16,0,0,1,0,67.32,0,0,0,1,0,0,1,0,18000,0,1,92,0,7,11599,8.09,600.46,889.15,5,3,0,0,0,FALSE,"College Grad","Some College","East","Black",16,0
"1570",1570,4000,16,0,0,0,0,61.93,0,0,0,1,0,0,1,0,31500,0,1,92,0,7,11599,8.09,600.46,889.15,5,3,0,0,0,FALSE,"College Grad","Some College","East","White/Other",16,0
"1571",1571,4001,17,0,0,1,0,69.96,0,0,0,1,0,0,0,1,62000,0,1,92,0,7,11599,8.09,600.46,889.15,5,3,0,0,0,FALSE,"College Grad","College Grad","East","Black",17,0
"1572",1572,4002,16,0,0,0,0,67.19,0,0,0,1,0,0,0,1,0,1,1,92,0,7,11599,8.09,600.46,889.15,5,3,0,0,0,FALSE,"College Grad","College Grad","East","White/Other",16,0
"1573",1573,4003,16,0,0,0,0,69.76,0,0,0,1,0,0,0,1,62000,0,1,92,0,7,11599,8.09,600.46,889.15,5,3,0,0,0,FALSE,"College Grad","College Grad","East","White/Other",16,0
"1574",1574,4004,16,0,0,0,0,62.67,0,0,0,1,0,0,0,1,62000,0,1,92,0,7,11599,8.09,600.46,889.15,5,3,0,0,0,FALSE,"College Grad","College Grad","East","White/Other",16,0
"1575",1575,4005,15,0,0,0,0,63.09,0,0,0,0,0,0,0,0,14000,0,1,92,0,7,11599,8.09,600.46,889.15,5,3,0,0,0,FALSE,"High School","High School","East","White/Other",15,0
"1576",1576,4006,15,0,1,0,0,65.64,0,0,0,1,0,0,0,1,62000,0,1,93,0,6.7,12625,689.38,1127.02,1127.02,3,3,0,0,0,FALSE,"College Grad","College Grad","East","White/Other",15,0
"1577",1577,4007,12,0,0,0,0,60.86,0,0,0,0,0,0,0,0,0,1,1,93,0,6.7,12625,689.38,1127.02,1127.02,3,3,0,0,0,FALSE,"High School","High School","East","White/Other",12,0
"1578",1578,4008,16,0,1,0,0,60.56,1,0,0,0,0,0,1,0,18000,0,0,93,0,6.7,12625,689.38,1127.02,1127.02,3,3,0,0,0,FALSE,"Missing","Some College","East","White/Other",16,0
"1579",1579,4009,15,0,0,0,0,63.57,0,0,0,1,0,0,1,0,62000,0,1,93,0,6.7,12625,689.38,1127.02,1127.02,3,3,0,0,0,FALSE,"College Grad","Some College","East","White/Other",15,0
"1580",1580,4010,17,0,1,0,0,69.54,0,0,0,1,0,0,0,1,62000,0,1,93,0,6.7,12625,689.38,1127.02,1127.02,3,3,0,0,0,FALSE,"College Grad","College Grad","East","White/Other",17,0
"1581",1581,4011,16,0,0,0,0,62.6,0,0,0,1,0,0,0,1,22500,0,1,98,0,5.9,8795,8.26,374.13,615.47,10,5,0,1,0,FALSE,"College Grad","College Grad","South","White/Other",16,0
"1582",1582,4012,17,0,1,1,0,64.17,0,0,0,1,0,0,0,1,0,1,1,92,0,4.9,8977,7.33,135.1,655.89,5,5,0,1,0,FALSE,"College Grad","College Grad","South","Black",17,0
"1583",1583,4013,16,0,0,1,0,63.38,0,0,0,1,0,0,0,1,62000,0,1,85,0,6.4,10041,9.76,384.53,484.99,10,2,1,0,0,FALSE,"College Grad","College Grad","Midwest","Black",16,0
"1584",1584,4015,17,0,0,0,1,59.28,0,0,0,1,0,0,1,0,62000,0,1,85,0,6.4,10041,9.76,384.53,484.99,10,2,1,0,0,FALSE,"College Grad","Some College","Midwest","Hispanic",17,0
"1585",1585,4016,17,0,0,0,1,63.39,0,0,0,1,0,0,0,1,62000,0,1,85,0,6.4,10041,9.76,384.53,484.99,10,2,1,0,0,FALSE,"College Grad","College Grad","Midwest","Hispanic",17,0
"1586",1586,4017,14,0,0,1,0,68.64,0,0,0,0,0,0,0,0,9500,0,1,89,0,7.2,10911,756.35,1248.27,1248.27,1,1,1,0,0,FALSE,"High School","High School","Midwest","Black",14,0
"1587",1587,4018,16,0,0,1,0,59.1,0,0,0,0,0,0,0,0,9500,0,1,89,0,7.2,10911,756.35,1248.27,1248.27,1,1,1,0,0,FALSE,"High School","High School","Midwest","Black",16,0
"1588",1588,4019,16,0,0,1,0,63.29,0,0,0,1,0,1,0,0,62000,0,1,89,0,7.2,10911,756.35,1248.27,1248.27,1,1,1,0,0,FALSE,"College Grad","Voc","Midwest","Black",16,0
"1589",1589,4020,16,0,0,1,0,66.76,1,0,0,0,0,0,0,1,22500,0,1,89,0,7.2,10911,756.35,1248.27,1248.27,1,1,1,0,0,FALSE,"Missing","College Grad","Midwest","Black",16,0
"1590",1590,4021,16,0,0,1,0,59.01,0,0,0,1,0,0,1,0,22500,0,1,89,0,7.2,10911,756.35,1248.27,1248.27,1,1,1,0,0,FALSE,"College Grad","Some College","Midwest","Black",16,0
"1591",1591,4022,16,0,0,1,0,58.57,0,0,0,0,0,0,1,0,22500,0,1,89,0,7.2,10911,756.35,1248.27,1248.27,1,1,1,0,0,FALSE,"High School","Some College","Midwest","Black",16,0
"1592",1592,4023,16,0,1,0,0,60.04,1,0,0,0,0,0,0,1,22500,0,1,93,0,4.7,11189,736.72,824.48,824.48,0,0,1,0,0,FALSE,"Missing","College Grad","Midwest","White/Other",16,0
"1593",1593,4024,17,0,1,0,0,68.58,0,0,0,1,0,0,0,1,62000,0,1,93,0,4.7,11189,736.72,824.48,824.48,0,0,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",17,0
"1594",1594,4025,16,0,0,0,0,66.45,1,0,0,0,0,0,1,0,18000,0,0,93,0,4.7,11189,736.72,824.48,824.48,0,0,1,0,0,FALSE,"Missing","Some College","Midwest","White/Other",16,0
"1595",1595,4026,16,0,1,0,0,57.78,0,0,0,1,0,0,1,0,31500,0,1,93,0,4.7,11189,736.72,824.48,824.48,0,0,1,0,0,FALSE,"College Grad","Some College","Midwest","White/Other",16,0
"1596",1596,4027,16,0,1,0,0,59.85,0,0,0,1,0,0,0,1,62000,0,1,93,0,4.7,11189,736.72,824.48,824.48,0,0,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",16,0
"1597",1597,4028,16,0,0,0,0,70.1,0,0,0,1,0,0,0,1,62000,0,1,93,0,4.7,11189,736.72,824.48,824.48,0,0,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",16,0
"1598",1598,4029,17,0,0,0,0,56.26,0,0,0,1,0,0,0,1,62000,0,1,93,0,4.7,11189,736.72,824.48,824.48,0,0,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",17,0
"1599",1599,4030,15,0,1,0,0,63.75,0,0,0,1,0,0,0,1,62000,0,1,93,0,4.7,11189,736.72,824.48,824.48,0,0,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",15,0
"1600",1600,4031,13,0,0,0,0,63.63,0,0,0,1,0,0,0,1,62000,0,1,93,0,4.7,11189,736.72,824.48,824.48,0,0,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",13,0
"1601",1601,4032,16,0,1,0,0,62.02,1,0,0,0,0,0,0,1,62000,0,1,93,0,4.7,11189,736.72,824.48,824.48,0,0,1,0,0,FALSE,"Missing","College Grad","Midwest","White/Other",16,0
"1602",1602,4035,13,0,0,0,0,59.46,0,0,0,1,1,0,0,0,62000,0,1,95,0,12.6,10911,756.35,1248.27,1248.27,22,22,1,0,0,FALSE,"College Grad","Missing","Midwest","White/Other",13,0
"1603",1603,4037,16,0,1,0,0,61.61,0,0,0,0,0,0,0,0,31500,0,1,97,0,7.7,10911,756.35,1248.27,1248.27,5,5,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1604",1604,4038,16,0,1,0,0,66.18,0,0,0,0,0,0,0,0,9500,0,1,99,0,11.5,10840,9.96,836.03,1404.16,0,45,0,0,0,TRUE,"High School","High School","East","White/Other",16,0
"1605",1605,4039,15,0,1,0,0,62.57,0,0,0,0,0,0,0,0,62000,0,1,99,0,11.5,10840,9.96,836.03,1404.16,0,45,0,0,0,TRUE,"High School","High School","East","White/Other",15,0
"1606",1606,4041,15,0,1,0,0,66.21,0,0,0,0,0,0,0,0,22500,0,1,99,0,11.5,10840,9.96,836.03,1404.16,0,45,0,0,0,TRUE,"High School","High School","East","White/Other",15,0
"1607",1607,4043,16,0,0,0,0,62.52,0,0,1,0,0,0,0,0,18000,0,1,99,0,11.5,10840,9.96,836.03,1404.16,0,45,0,0,0,TRUE,"Some College","High School","East","White/Other",16,0
"1608",1608,4044,16,0,1,0,0,58.05,0,0,0,1,0,0,0,1,62000,0,1,99,0,11.5,10840,9.96,836.03,1404.16,0,45,0,0,0,TRUE,"College Grad","College Grad","East","White/Other",16,0
"1609",1609,4045,16,0,1,0,0,56.43,0,0,0,0,0,0,0,0,14000,0,1,99,0,11.5,10840,9.96,836.03,1404.16,0,45,0,0,0,TRUE,"High School","High School","East","White/Other",16,0
"1610",1610,4047,15,0,0,0,0,55.88,0,0,0,0,0,0,0,0,22500,0,0,80,1,8,11852,9.64,1010.39,1152.42,4,7,0,0,0,TRUE,"High School","High School","East","White/Other",15,0
"1611",1611,4050,16,0,0,0,0,58.54,0,0,0,0,0,0,0,0,9500,0,1,80,1,8,11852,9.64,1010.39,1152.42,4,7,0,0,0,TRUE,"High School","High School","East","White/Other",16,0
"1612",1612,4052,13,0,0,0,1,55.38,0,0,0,0,0,0,0,0,18000,0,1,80,1,8,11852,9.64,1010.39,1152.42,4,7,0,0,0,TRUE,"High School","High School","East","Hispanic",13,0
"1613",1613,4053,16,0,0,0,1,64.83,0,1,0,0,0,0,0,0,14000,0,0,80,1,8,11852,9.64,1010.39,1152.42,4,7,0,0,0,TRUE,"Voc","High School","East","Hispanic",16,0
"1614",1614,4054,16,0,0,0,0,60.18,0,0,0,0,0,0,0,0,22500,0,1,80,1,8,11852,9.64,1010.39,1152.42,4,7,0,0,0,TRUE,"High School","High School","East","White/Other",16,0
"1615",1615,4056,16,0,0,0,0,55.82,0,0,0,0,0,0,0,0,14000,0,1,87,0,5.6,11852,9.64,1010.39,1152.42,5,5,0,0,0,FALSE,"High School","High School","East","White/Other",16,0
"1616",1616,4057,12,0,1,0,0,60.63,0,0,0,0,0,1,0,0,62000,0,0,87,0,5.6,11852,9.64,1010.39,1152.42,5,5,0,0,0,FALSE,"High School","Voc","East","White/Other",12,0
"1617",1617,4058,16,0,0,1,0,55.8,0,0,0,0,0,0,1,0,62000,0,1,87,0,5.6,11852,9.64,1010.39,1152.42,5,5,0,0,0,FALSE,"High School","Some College","East","Black",16,0
"1618",1618,4059,16,0,0,0,0,58,0,0,1,0,0,0,0,0,62000,0,1,94,0,4.5,9776,9.9,404.16,673.21,60,1,0,1,0,FALSE,"Some College","High School","South","White/Other",16,0
"1619",1619,4060,17,0,1,0,0,63.35,0,0,0,0,0,0,1,0,14000,0,1,94,0,4.5,9776,9.9,404.16,673.21,60,1,0,1,0,FALSE,"High School","Some College","South","White/Other",17,0
"1620",1620,4062,14,0,1,0,0,57.31,0,0,1,0,0,0,0,0,14000,0,1,94,0,4.5,9776,9.9,404.16,673.21,60,1,0,1,0,FALSE,"Some College","High School","South","White/Other",14,0
"1621",1621,4064,16,0,0,0,0,66.89,0,0,0,1,0,0,0,0,22500,0,1,100,0,7.1,10840,9.96,836.03,1404.16,8,10,0,0,0,TRUE,"College Grad","High School","East","White/Other",16,0
"1622",1622,4065,17,0,0,0,0,65.79,0,0,0,0,0,0,0,0,22500,0,1,100,0,7.1,10840,9.96,836.03,1404.16,8,10,0,0,0,TRUE,"High School","High School","East","White/Other",17,0
"1623",1623,4067,17,0,1,0,0,63.28,0,0,0,1,0,0,1,0,62000,0,1,93,0,7.2,13301,8.85,408.78,849.88,3,5,0,0,0,TRUE,"College Grad","Some College","East","White/Other",17,0
"1624",1624,4069,16,0,1,0,0,67.71,0,0,0,1,0,0,0,1,31500,0,1,93,0,7.2,13301,8.85,408.78,849.88,3,5,0,0,0,TRUE,"College Grad","College Grad","East","White/Other",16,0
"1625",1625,4071,17,0,1,0,0,61.07,0,0,1,0,0,0,0,1,31500,0,1,93,0,7.2,13301,8.85,408.78,849.88,3,5,0,0,0,TRUE,"Some College","College Grad","East","White/Other",17,0
"1626",1626,4072,17,0,1,0,0,65.49,0,0,0,0,0,0,1,0,31500,0,1,93,0,7.2,13301,8.85,408.78,849.88,3,5,0,0,0,TRUE,"High School","Some College","East","White/Other",17,0
"1627",1627,4074,16,0,1,0,0,55.32,0,0,0,1,0,0,0,1,62000,0,1,93,0,7.2,13301,8.85,408.78,849.88,3,5,0,0,0,TRUE,"College Grad","College Grad","East","White/Other",16,0
"1628",1628,4075,12,0,1,0,0,69.96,0,0,1,0,0,0,0,0,31500,0,1,93,0,7.2,13301,8.85,408.78,849.88,3,5,0,0,0,TRUE,"Some College","High School","East","White/Other",12,0
"1629",1629,4076,16,0,1,1,0,62.85,0,0,0,1,0,0,0,1,62000,0,1,72,0,4,10980,9.92,288.68,454.97,12,2,0,1,0,FALSE,"College Grad","College Grad","South","Black",16,0
"1630",1630,4077,12,0,1,0,0,58.63,0,0,0,1,0,0,0,1,18000,0,1,72,0,4,10980,9.92,288.68,454.97,12,2,0,1,0,FALSE,"College Grad","College Grad","South","White/Other",12,0
"1631",1631,4078,16,0,1,0,0,62.66,0,0,0,1,0,0,0,1,62000,0,1,72,0,4,10980,9.92,288.68,454.97,12,2,0,1,0,FALSE,"College Grad","College Grad","South","White/Other",16,0
"1632",1632,4079,17,0,1,0,0,63.46,0,0,0,1,0,0,0,1,62000,0,1,72,0,4,10980,9.92,288.68,454.97,12,2,0,1,0,FALSE,"College Grad","College Grad","South","White/Other",17,0
"1633",1633,4082,16,0,1,0,0,65.9,0,0,0,1,0,0,0,1,62000,0,1,72,0,4,10980,9.92,288.68,454.97,12,2,0,1,0,FALSE,"College Grad","College Grad","South","White/Other",16,0
"1634",1634,4085,15,0,1,0,0,62.82,0,0,0,1,0,0,0,0,62000,0,1,72,0,4,10980,9.92,288.68,454.97,12,2,0,1,0,FALSE,"College Grad","High School","South","White/Other",15,0
"1635",1635,4088,15,0,1,0,0,65.27,0,0,0,1,0,0,0,1,31500,0,1,72,0,4,10980,9.92,288.68,454.97,12,2,0,1,0,FALSE,"College Grad","College Grad","South","White/Other",15,0
"1636",1636,4089,14,0,1,0,0,58.87,0,0,0,1,0,0,0,1,62000,0,1,72,0,4,10980,9.92,288.68,454.97,12,2,0,1,0,FALSE,"College Grad","College Grad","South","White/Other",14,0
"1637",1637,4090,14,0,0,0,0,58.33,0,0,0,0,0,0,0,0,62000,0,1,92,1,14,11427,616.63,1166.28,1166.28,8,8,1,0,0,FALSE,"High School","High School","Midwest","White/Other",14,0
"1638",1638,4091,16,0,0,0,0,60.69,0,0,0,0,0,0,0,0,31500,0,1,92,1,14,11427,616.63,1166.28,1166.28,8,8,1,0,0,FALSE,"High School","High School","Midwest","White/Other",16,0
"1639",1639,4092,17,0,1,0,0,65.51,0,0,0,1,0,0,0,1,31500,0,1,92,1,14,11427,616.63,1166.28,1166.28,8,8,1,0,0,FALSE,"College Grad","College Grad","Midwest","White/Other",17,0
"1640",1640,4093,14,0,1,0,0,67.99,0,1,0,0,0,0,0,0,31500,0,1,92,1,14,11427,616.63,1166.28,1166.28,8,8,1,0,0,FALSE,"Voc","High School","Midwest","White/Other",14,0
"1641",1641,4094,15,0,1,0,0,62.11,0,0,0,1,0,0,1,0,62000,0,1,92,1,14,11427,616.63,1166.28,1166.28,8,8,1,0,0,FALSE,"College Grad","Some College","Midwest","White/Other",15,0
"1642",1642,4095,16,0,1,0,0,65.47,0,0,0,1,0,0,1,0,31500,0,1,92,1,14,11427,616.63,1166.28,1166.28,8,8,1,0,0,FALSE,"College Grad","Some College","Midwest","White/Other",16,0
"1643",1643,4097,16,0,1,0,0,56.38,0,0,0,1,0,0,1,0,31500,0,1,69,0,8.2,12572,8.89,0,257.51,3,4,0,0,1,TRUE,"College Grad","Some College","West","White/Other",16,0
"1644",1644,4098,15,0,0,0,1,67.25,1,0,0,0,0,0,0,0,22500,0,1,69,0,8.2,12572,8.89,0,257.51,3,4,0,0,1,TRUE,"Missing","High School","West","Hispanic",15,0
"1645",1645,4099,14,0,1,0,0,58.4,0,0,1,0,0,1,0,0,31500,0,1,93,0,5.3,11852,9.64,1010.39,1152.42,0,2,0,0,0,TRUE,"Some College","Voc","East","White/Other",14,0
"1646",1646,4100,16,0,1,0,0,60.14,0,0,1,0,0,0,0,1,31500,0,1,93,0,5.3,11852,9.64,1010.39,1152.42,0,2,0,0,0,TRUE,"Some College","College Grad","East","White/Other",16,0
"1647",1647,4101,16,0,1,0,0,57.29,0,0,0,1,0,0,0,0,62000,0,1,93,0,5.3,11852,9.64,1010.39,1152.42,0,2,0,0,0,TRUE,"College Grad","High School","East","White/Other",16,0
"1648",1648,4102,17,0,1,0,0,59.53,0,0,1,0,0,0,1,0,18000,0,1,94,0,7.7,10250,935.33,1125.87,1125.87,5,5,1,0,0,FALSE,"Some College","Some College","Midwest","White/Other",17,0
"1649",1649,4107,13,0,1,0,0,58.82,0,0,0,0,0,0,0,0,9500,0,1,84,0,4.7,11189,736.72,824.48,824.48,5,5,1,0,0,FALSE,"High School","High School","Midwest","White/Other",13,0
"1650",1650,4108,16,0,1,0,0,61.05,0,1,0,0,0,0,0,0,18000,0,1,97,0,8,12059,510.39,931.87,931.87,4,4,1,0,0,FALSE,"Voc","High School","Midwest","White/Other",16,0
"1651",1651,4109,13,0,1,0,0,60.19,0,0,0,0,0,0,0,0,31500,0,1,97,0,8,12059,510.39,931.87,931.87,4,4,1,0,0,FALSE,"High School","High School","Midwest","White/Other",13,0
"1652",1652,4110,16,0,1,0,0,60.89,0,0,1,0,0,0,0,0,18000,0,0,97,0,8,12059,510.39,931.87,931.87,4,4,1,0,0,FALSE,"Some College","High School","Midwest","White/Other",16,0
"1653",1653,4111,17,0,1,0,0,62.53,0,0,0,0,0,0,0,0,62000,0,1,97,0,8,12059,510.39,931.87,931.87,4,4,1,0,0,FALSE,"High School","High School","Midwest","White/Other",17,0
"1654",1654,4112,17,0,1,0,0,64.83,0,0,1,0,0,0,0,0,22500,0,1,95,0,6.4,10041,9.76,384.53,484.99,1,3,1,0,0,TRUE,"Some College","High School","Midwest","White/Other",17,0
"1655",1655,4116,17,0,0,0,0,58.3,1,0,0,0,0,0,1,0,18000,0,1,95,0,6.4,10041,9.76,384.53,484.99,1,3,1,0,0,TRUE,"Missing","Some College","Midwest","White/Other",17,0
"1656",1656,4117,15,0,1,0,0,59.61,1,0,0,0,0,0,1,0,0,1,1,95,0,6.4,10041,9.76,384.53,484.99,1,3,1,0,0,TRUE,"Missing","Some College","Midwest","White/Other",15,0
"1657",1657,4118,16,0,0,0,1,59.03,0,0,1,0,0,0,1,0,18000,0,1,65,0,7.7,12572,8.89,0,257.51,2,4,0,0,1,TRUE,"Some College","Some College","West","Hispanic",16,0
"1658",1658,4119,15,0,0,0,1,56.6,0,0,0,1,0,1,0,0,22500,0,0,65,0,7.7,12572,8.89,0,257.51,2,4,0,0,1,TRUE,"College Grad","Voc","West","Hispanic",15,0
"1659",1659,4120,18,0,0,0,0,66.58,0,0,0,1,1,0,0,0,62000,0,1,97,0,6.3,11852,9.64,1010.39,1152.42,20,10,0,0,0,FALSE,"College Grad","Missing","East","White/Other",18,0
"1660",1660,4121,13,0,0,0,0,57.2,0,0,1,0,0,0,0,0,22500,0,1,97,0,6.3,11852,9.64,1010.39,1152.42,20,10,0,0,0,FALSE,"Some College","High School","East","White/Other",13,0
"1661",1661,4123,16,0,0,0,1,63.17,0,0,0,1,0,1,0,0,22500,0,1,97,0,6.3,11852,9.64,1010.39,1152.42,20,10,0,0,0,FALSE,"College Grad","Voc","East","Hispanic",16,0
"1662",1662,4124,15,0,0,0,0,65.19,0,0,0,0,0,0,0,0,18000,0,1,97,0,6.3,11852,9.64,1010.39,1152.42,20,10,0,0,0,FALSE,"High School","High School","East","White/Other",15,0
"1663",1663,4125,15,0,0,0,0,61.26,0,0,0,1,0,1,0,0,62000,0,1,97,0,6.3,11852,9.64,1010.39,1152.42,20,10,0,0,0,FALSE,"College Grad","Voc","East","White/Other",15,0
"1664",1664,4126,15,0,0,0,0,63.31,1,0,0,0,0,0,0,0,9500,0,0,96,0,5.4,13301,8.85,408.78,849.88,2,10,0,0,0,TRUE,"Missing","High School","East","White/Other",15,0
"1665",1665,4127,16,0,1,0,0,58.7,0,1,0,0,0,0,0,1,62000,0,1,96,0,5.4,13301,8.85,408.78,849.88,2,10,0,0,0,TRUE,"Voc","College Grad","East","White/Other",16,0
"1666",1666,4128,17,0,1,0,0,64.31,0,0,0,0,0,0,1,0,18000,0,1,96,0,5.4,13301,8.85,408.78,849.88,2,10,0,0,0,TRUE,"High School","Some College","East","White/Other",17,0
"1667",1667,4131,16,0,1,0,0,59.85,0,0,0,1,0,0,0,1,31500,0,1,100,0,4.6,11599,8.09,600.46,889.15,0,8,0,0,0,TRUE,"College Grad","College Grad","East","White/Other",16,0
"1668",1668,4132,17,0,1,0,0,66.31,0,1,0,0,0,0,0,1,31500,0,1,100,0,4.6,11599,8.09,600.46,889.15,0,8,0,0,0,TRUE,"Voc","College Grad","East","White/Other",17,0
"1669",1669,4135,14,0,1,1,0,64.52,0,0,0,0,0,0,0,0,9500,0,1,100,0,4.6,11599,8.09,600.46,889.15,0,8,0,0,0,TRUE,"High School","High School","East","Black",14,0
"1670",1670,4136,17,0,0,0,0,65.2,0,0,0,0,0,0,0,0,18000,0,1,77,0,10.7,12625,689.38,1127.02,1127.02,1,1,0,0,0,FALSE,"High School","High School","East","White/Other",17,0
"1671",1671,4138,17,0,0,1,0,59.1,0,0,0,1,0,0,0,0,22500,0,1,77,0,10.7,12625,689.38,1127.02,1127.02,1,1,0,0,0,FALSE,"College Grad","High School","East","Black",17,0
